review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
215,Failed transfers. System says network error but my balance was deducted.,1,2026-01-22,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
216,"Amole app has a great interface, very clean and navigable navigation.",5,2026-04-05,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
217,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-03-10,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
218,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-04-17,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
219,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-04-28,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
220,"Great user interface, clean design, but login error pops up frequently.",3,2026-01-02,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
221,Smooth transfers and quick notifications. Highly recommended.,4,2026-03-29,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
222,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-01-16,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
223,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-05-10,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
224,"Awesome banking experience, fast navigation and secure transfers.",5,2026-05-07,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
225,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-04-11,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
226,"Amole app has a great interface, very clean and navigable navigation.",5,2026-03-07,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
227,"Awesome banking experience, fast navigation and secure transfers.",4,2026-02-13,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
228,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-02-12,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
229,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-01-15,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
230,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-06,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
231,Failed transfers. System says network error but my balance was deducted.,1,2026-03-17,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
232,"Great user interface, clean design, but login error pops up frequently.",3,2026-02-17,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
233,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-04-27,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
234,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-02-25,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
235,Very slow transfer loading times today. App kept crashing during payments.,1,2026-01-24,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
236,"Awesome banking experience, fast navigation and secure transfers.",5,2026-05-02,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
237,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-04-07,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
238,Please add biometric authentication like fingerprint sign in.,3,2026-01-20,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
239,"Great user interface, clean design, but login error pops up frequently.",2,2026-02-28,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
240,Failed transfers. System says network error but my balance was deducted.,2,2026-05-08,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
241,Please add biometric authentication like fingerprint sign in.,3,2026-02-02,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
242,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-02-14,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
243,Please add biometric authentication like fingerprint sign in.,3,2026-01-01,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
244,Very slow transfer loading times today. App kept crashing during payments.,1,2026-01-02,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
245,Failed transfers. System says network error but my balance was deducted.,1,2026-03-22,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
246,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-24,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
247,Please add biometric authentication like fingerprint sign in.,2,2026-04-29,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
248,Please add biometric authentication like fingerprint sign in.,4,2026-04-18,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
249,"Great user interface, clean design, but login error pops up frequently.",2,2026-02-17,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
250,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-02-14,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
251,Please add biometric authentication like fingerprint sign in.,3,2026-03-11,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
252,"Awesome banking experience, fast navigation and secure transfers.",5,2026-05-08,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
253,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-02-04,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
254,"Great user interface, clean design, but login error pops up frequently.",2,2026-04-13,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
255,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-28,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
256,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-27,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
257,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-26,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
258,Failed transfers. System says network error but my balance was deducted.,2,2026-02-12,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
259,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-04,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
260,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-05-06,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
261,Failed transfers. System says network error but my balance was deducted.,1,2026-02-05,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
262,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-04-07,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
263,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-02-12,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
264,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-03-25,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
265,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-03-02,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
266,"Amole app has a great interface, very clean and navigable navigation.",4,2026-01-29,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
267,"Amole app has a great interface, very clean and navigable navigation.",3,2026-04-24,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
268,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-03-30,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
269,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-02,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
270,Please add biometric authentication like fingerprint sign in.,3,2026-03-16,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
271,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-03-24,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
272,"Great user interface, clean design, but login error pops up frequently.",2,2026-02-02,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
273,"Great user interface, clean design, but login error pops up frequently.",4,2026-03-24,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
274,"Awesome banking experience, fast navigation and secure transfers.",5,2026-04-29,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
275,"Amole app has a great interface, very clean and navigable navigation.",5,2026-03-06,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
276,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-23,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
277,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-30,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
278,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-05-02,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
279,Failed transfers. System says network error but my balance was deducted.,1,2026-01-07,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
280,"Great user interface, clean design, but login error pops up frequently.",3,2026-03-12,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
281,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-02-10,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
282,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-01,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
283,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-01-26,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
284,"Great user interface, clean design, but login error pops up frequently.",4,2026-01-10,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
285,"Awesome banking experience, fast navigation and secure transfers.",5,2026-04-24,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
286,Very slow transfer loading times today. App kept crashing during payments.,1,2026-04-29,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
287,"Great user interface, clean design, but login error pops up frequently.",3,2026-03-09,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
